НА:2026-06-30T23:59:59
"контрагент","1.1.Себестоимость продуктовая","1.9.Ремонт/Обслуживание производ.оборудования","2.4.Маркетинг","2.5.1.Расходы по реализации Прочие","2.5.6.Акция ФЗ","2Себестоимость (прочее)","3.3.1.Админ.расходы ПРОЧИЕ","3050 ВФП","4-Подотчет","5-Дебит.задолж.","7- Основные средства","99Главная касса","Авансы выданные","Выручка","Денежные средства","Доход от возмещение расходов на содержание гост.туалетов","Доходы прочие (аренда,ЧЛ и проч.)","Задолженность перед поставщиками","Зарплата","Касса Взаиморасчеты","Крафт Расходы","Кристал Каспии","Начисл БонусыП","Расчеты с гостями","Текущие расчеты с сотрудниками","Торговая выручка","Торговые кассы","ФЗ Жусан Банк","ФЗ Каспи","Цой Д.Л.Каспи","итого"
"8c3cb086-5b87-4175-aaa9-1ad0db6acca3",0,0,0,0,0,0,0,0,0,0,0,-154452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-309637,0,-464089
"8c4d28d8-e810-4d5c-97eb-731d26bda131",0,0,0,0,0,0,0,0,0,0,0,-1401000,0,0,0,0,0,0,0,0,0,0,0,0,-315431,0,0,0,-419763,0,-2136194
"8c61db88-1c3c-48ca-bba6-8da0ce308d1a",0,0,0,0,0,0,0,0,0,0,0,-920000,0,0,0,0,0,0,0,0,0,0,0,0,-112892,0,0,0,-286734,0,-1319626
"8ca1d522-227e-4610-8e9b-a8a3b7208131",0,0,0,0,0,0,0,0,0,0,0,-227583,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,-217583
"8ce72c42-45fb-4178-b818-9fc6c3a833e6",0,0,0,0,0,0,0,0,0,0,0,-205814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-205814
"8cf8239b-122d-4f08-9e27-237764ba9546",0,0,0,0,0,0,0,0,0,0,0,-1881441,0,0,0,0,0,0,0,0,0,0,0,0,-308404,0,0,0,-999543,0,-3189388
"8cfe3a97-6909-40dc-9c32-3d41b81b6d6c",0,0,0,0,0,0,0,0,0,0,0,-445233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90605,0,-535838
"8cff7479-e876-41f4-9537-f11e0ea71339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-285800,0,0,0,0,0,-285800
"8d099085-611a-4dc9-993a-2872520fc307",0,0,0,0,0,0,0,0,0,0,0,-1600094,0,0,0,0,0,0,581818,0,0,0,0,0,0,0,0,0,0,0,-1018276
"8d73e475-04bc-4337-b887-613b9eb1b6f9",0,0,0,0,0,0,0,0,0,0,0,-90727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-179192,0,-269919
"8d78e7c3-36de-43a3-b507-10daa21f465a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,1500
"8d85b36f-2e6a-44b6-8415-9b3a1714dad6",0,0,0,0,0,0,0,0,0,0,0,-205108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-104942,0,-310050
"8d8e20e1-434e-4ea9-ba8a-7e468c6945ff",0,0,0,0,0,0,0,0,0,0,0,-1873000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-566626,0,-2439626
"8dbd43d6-f17b-47ad-8156-e9516cce1dd8",0,0,0,0,0,0,0,0,0,0,0,-101000,0,0,0,0,0,0,0,0,0,0,0,0,-207000,0,0,0,0,0,-308000
"8e04670d-dc0e-4bcc-bcd3-314439c960af",0,0,0,0,0,0,0,0,0,0,0,-385135,0,0,0,0,0,0,400000,0,0,0,0,0,0,0,0,0,0,0,14865
"8e068869-cefe-4e8c-ae75-b15e226d9175",0,0,0,0,0,0,0,0,0,0,0,-307617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-307617
"8e105a7e-5cd1-4aac-91e3-75055481c7c6",0,0,0,0,0,0,0,0,0,0,0,-713567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-713567
"8e15e8dc-3f75-49a4-a4d0-66e72031bd07",0,0,0,0,0,0,0,0,0,0,0,-10008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10008
"8e35362e-441b-4ad1-a094-b58d6eaad318",0,0,0,0,0,0,0,0,0,0,0,-1106000,0,0,0,0,0,0,0,0,0,0,0,0,-215029,0,0,0,-439441,0,-1760470
"8e35ab87-84e4-413f-aaae-34725485596c",0,0,0,0,0,0,0,0,0,0,0,-6167548,0,0,0,0,0,0,5834,0,0,0,0,0,0,0,0,0,-1516729,0,-7678443
"8e3f0140-5eeb-45c0-9d02-d7b5bb47c2c0",0,0,0,0,0,0,0,0,0,0,0,-126983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56579,0,-183562
"8e4219b4-b291-45fe-a8ab-80e613369c7f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13920,0,0,0,0,0,0,0,0,0,0,0,13920
"8e59b0fa-f580-4726-8e58-066b3850734a",0,0,0,0,0,0,0,0,0,0,0,-240175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-240175
"8ecc5c1e-9081-4216-a520-8f7091e04f62",0,0,0,0,0,0,0,0,0,0,0,-5689000,0,0,0,0,0,0,0,0,0,0,0,0,-258722,0,0,0,0,0,-5947722
"8f095e2a-aaa4-44c7-9817-313a53e8df06",0,0,0,0,0,0,0,0,0,0,0,-809866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-282910,0,-1092776
"8f0e1082-de81-43b3-b7c6-3518edf1cd3b",0,0,0,0,0,0,0,0,0,0,0,-4196000,0,0,0,0,0,0,361500,0,0,0,0,0,0,0,0,0,-1399843,0,-5234343
"8f5bd868-3ebd-4a1a-b60f-263a9d72b989",0,0,0,0,0,0,0,0,0,0,0,-1191603,0,0,0,0,0,0,1331460,0,0,0,0,0,0,0,0,0,0,0,139857
"8fab66f0-0f1a-4184-8c4d-81ddf0df1c0d",0,0,0,0,0,0,0,0,0,0,0,-61310,0,0,0,0,0,0,81000,0,0,0,0,0,0,0,0,0,0,0,19690
"8fe5095d-6868-497a-affb-dea67891cd71",0,0,0,0,0,0,0,0,0,0,0,-119430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-119430
"9-Базилик 5 (Аксай)",24918258,0,0,0,0,0,0,0,0,1039630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25957888
"90- Аль-Фараби 103 н.п.407 (Примавера)",1064746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064746
"90-АЛЬ-ФАРАБИ 17/1 к 5б (Нурлы Тау 5Б)",3435127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3435127
"90-Аксай 4 д119 н.п.252 (магазин Опера)",579320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579320
"90-Алматы,пр.Абая150/230,пом,883,блок №6 (Гаухартас)",274789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274789
"90-Аль-Фараби 19 нп 515",406964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406964
"90-Аль-Фараби 27/1 (Магазин №92)",70469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70469
"90-Аль-Фараби 27/3, нп 700 (№83 Аль-Фараби 27)",1028879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028879
"90-Аль-Фараби 41/7, нп 1102 (№85 Метрополь)",745964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745964
"90-Аль-Фараби 69 Б",5353064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5353064
"90-Аль-Фараби 7, пом. ВП 3-1-5А в БЦ Нурлы Тау",2186184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186184
"90-Аль-Фараби ул.Ондасынова ,28/3 Юбилейный  7, пом. ВП 3-1-5А в БЦ Нурлы Тау",2473161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473161
"90-Аль-Фараби,д. 15/1 маг. 91",973355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973355
"90-Аль-фараби 111а н.п.298 (Актолкын)",1598822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598822
"90-Бостандыкский, пр.Аль-Фараби, д.15/1 (Орион 3)",89677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89677
"90-Бухар Жырау 27/5 н.п.569 (Бухар-Жырау)",86139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86139
"90-Гагарина 124 н.п 760 (дом на Абая)",1452004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452004
"90-Гагарина 277/7 (магазин Seven Hills)",1234145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234145
"90-Гагарина 310 корп 4 н.п.250 (Комфорт сити 4)",397237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397237
"90-Гагарина 310 корп.8 н.п.220 (Комфорт сити 8)",626410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626410
"90-ЕСЕНТАЙ Коктем-3, 24, н.п.380 С блок",118646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118646
"90-Егизбаева 5 корпус 3 н.п.66 (ЖК ALA Park)",130609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130609
"90-Едiл Ергожин дом 9 н.п. 2б (Ходжанова HP)",230146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230146
"90-ЖК Мега Тауэрс Кекилбаева 270 н.п. 523",1062628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062628
"90-Жазылбека 20 н.п.124 (магазин Каргалы)",1228744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228744
"90-Жарокова 219 (маг.30)",176000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176000
"90-Жибек жолы 135, литер А40-А40а",1506765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506765
"90-Керемет 7, пом. 444",2613456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613456
"90-Куанышбаева мкр-н 2, дом 28А, часть 1",1399544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399544
"90-Курмангазы-Радостовца 178/82 маг (Green House)",1816849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1816849
"90-ММ АЛЬ-ФАРАБИ 21/6 ММ 79",554696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554696
"90-ММ Сатпаева 90 /36п",112115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112115
"90-Маймарт",26313,0,0,0,0,0,0,0,0,16225827,0,0,0,0,0,0,0,-1936153,0,0,0,0,0,0,0,0,0,0,0,0,14315987
"90-Масанчи 88/99 (Масанчи HP)",620539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620539
"90-Масанчи 95( Керемет)",757100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757100
"90-Масанчи 98 Б н.п.43 ( КУАТна Абая-Масанчи)",559959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559959
"90-Мауленова 112/88 (Мауленова HP)",3982859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3982859
"90-Мирас д157,блок 3 ч/лит Е1отм -3,9 (Солнечная Долина)",994059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994059
"90-Навои 210 корпус 1 н.п.123 (Навои)",1167467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167467
"90-Навои 7 н.п.375 (Авоська)",1260460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260460
"90-Назарбаева 248, пом. 8,9,10 в БЦ Сарканд",1146228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146228
"90-Назарбаева 270а (магазин Горный Гигант)",1000729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000729
"90-Омаровой 25 пом 41а ( маг.Европолис)",788649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788649
"90-Орион Альфараби 9 блок 4 г н.п.202",547594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547594
"90-Панфилова 80 н.п.2",580547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580547
"90-Райымбека 165 (Райымбека НР)",671876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671876
"90-Райымбека 210/ 12 корпус 5 н.п.141 ЖК Ауэзов Сити",862782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862782
"90-Райымбека 210/ 5 н.п.285 (Ауэзов Сити 2)",1111175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111175
"90-Райымбека 210/ 6 н.п.268 (Ауэзов Сити 3)",847604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847604
"90-Райымбека 210/3 блок 12 (Ауэзов Сити 4)",113814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113814
"90-Розыбакиева 197/1 н.п.273 Эстет",673463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673463
"90-Розыбакиева 63/5 (Бокс Парк)",66432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66432
"90-Розыбакиева, 217Б блок 15 (Эстет 4)",520350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520350
"90-Розыбакиева, д 217А, н.п.306 (Эстет 3) магаз.№86",585145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585145
"90-Сатпаева 90/55 н.п. 201 (Ривьера)",106827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106827
"90-Сатпаева 90/73н.п.135 (Акварель 2)",1696889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696889
"90-Тажибаева 218 (Эстет 2)",295101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295101
"90-Таттимбета 9 Б ( Коктобе)",2849049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2849049
"90-Театральный Жамбыла д. 48",1160286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160286
"90-Утепова  31 блок 10 нп.3515  ЖК Рамс Сити",715668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715668
"90-Утепова  31 блок 4 пом ЖК Рамс Сити",548814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548814
"90-Шевченко 97 (Шевченко НР) магазин 65",66193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66193
"90-Шевченко 97/Масанчи 71 (Буфет НР) магазин 67",181467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181467
"90-мкр-н Коктем-3, дом 17",3708546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3708546
"90-мкрн САМАЛ 3, 15к1",907798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907798
"90-пр-т Абылай хана д,3А",192496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192496
"90-пр. Сейфуллина, д. 498, н.п. 24А",1524361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524361
"90-ул.Сатпаева 90/ 67  нп 67 (магазин ""Акварель"")",350530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350530
"906d8d4c-95a3-4f81-831e-fb3d411b2fb3",0,0,0,0,0,0,0,0,0,0,0,-211645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-211645
"907ffa99-c4fe-4aa0-a623-555f8497d8cf",0,0,0,0,0,0,0,0,0,0,0,-3372554,0,0,0,0,0,0,5732280,0,0,0,0,0,0,0,0,0,-1800626,0,559100
"90a07340-fc65-4d95-8732-faf00e80edce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7739147,0,0,0,0,0,0,-7739147
"90b6ee02-8d8c-42f6-895a-52421d2a8de7",0,0,0,0,0,0,0,0,0,0,0,-1017028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1017028
"90f837c0-26a7-4d1d-a5d0-3e3213176b7f",0,0,0,0,0,0,0,0,0,0,0,-7152450,0,0,0,0,0,0,688260,0,0,0,0,0,-41596,0,0,0,-2792541,0,-9298327
"9125851c-c206-4956-ae4d-9dbd53dc5e4e",0,0,0,0,0,0,0,0,0,0,0,-52560,0,0,0,0,0,0,54000,0,0,0,0,0,0,0,0,0,0,0,1440
"914b37cf-199b-40b4-b136-9d7b56767a2d",0,0,0,0,0,0,0,0,0,0,0,-27000,0,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,0,0,0
"91a7bc9f-b2cc-47a4-95f6-f3fa1f2fef8e",0,0,0,0,0,0,0,0,0,0,0,-140499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86250,0,-226749
"91ab63f8-27be-4423-b3dc-d052694254aa",0,0,0,0,0,0,0,0,0,0,0,-1031802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1031802
"92-Экспресс basilic",26296554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26296554
"92809957-3eb4-43ea-8cd1-4ca4355d64b2",0,0,0,0,0,0,0,0,0,0,0,-153862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-153862
"93-Narhoz: Кухня Narhoz",6397116,0,0,0,0,788419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7185535
"93506b0a-a6ce-4df1-9fd7-740e2c2f2ba4",0,0,0,0,0,0,0,0,0,0,0,-127593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64350,0,-191943
"93a53b48-0a3f-489b-9bab-2875950d5e1e",0,0,0,0,0,0,0,0,0,0,0,-418735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-418735
"93cc551f-ed7e-4266-9475-a8a364cff88a",0,0,0,0,0,0,0,0,0,0,0,-999591,0,0,0,0,0,0,949749,0,0,0,0,0,0,0,0,0,0,0,-49842
"93f48854-f80c-47ec-a410-dd628fcf5679",0,0,0,0,0,0,0,0,0,0,0,-313610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-139723,0,-453333
"93fba5c2-ca3b-411b-99f4-42bcec92685f",0,0,0,0,0,0,0,0,0,0,0,-396000,0,0,0,0,0,0,108000,0,0,0,0,0,0,0,0,0,0,0,-288000
"94-Кофе эксперт NARHOZ",10066876,0,0,0,0,157022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10223898
"94322ff4-7fa3-4956-9be7-490bacfd81b3",0,0,0,0,0,0,0,0,0,0,0,-84162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-121636,0,-205798
"94c726b3-5bf2-412d-a2d6-ca9c7c478552",0,0,0,0,0,0,0,0,0,0,0,-322438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-322438
"94dabf0a-9f04-4f03-9598-88ac990d25f6",0,0,0,0,0,0,0,0,0,0,0,-106319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-116055,0,-222374
"94f4bda1-ad72-4580-b5ac-0a2a63091480",0,0,0,0,0,0,0,0,0,0,0,-345958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-205920,0,-551878
"94fbe56b-3f7a-460c-9c91-2af82db9d93a",0,0,0,0,0,0,0,0,0,0,0,-950738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-950738
"95-ТОО Фуд Пикассо (дистрибьютор)",105858403,0,0,0,0,0,0,0,0,9987253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115845656
"951c2b30-76e4-4ad1-ba79-ba1ad1b4215a",0,0,0,0,0,0,0,0,0,0,0,-143088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-161182,0,-304270
"954c1e1e-d1d2-4e77-9500-6fdb470020ca",0,0,0,0,0,0,0,0,0,0,0,-250710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250710
"95583937-29e9-4396-8473-052e8ed40593",0,0,0,0,0,0,0,0,0,0,0,-1277136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1108663,0,-2385799
"95bc90fa-a710-4b7e-8a34-e75db9ae8d92",0,0,0,0,0,0,0,0,0,0,0,-117000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-117000
"96-NANDU Арбат",91045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91045
"96-Роял Фуд Сити ТОО (Круассаны)",145386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145386
"96-ТОО DSF (дистрибьютор)",66549052,0,0,0,0,0,0,0,0,30765793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97314845
"96141b5d-0c81-46f1-81a3-1f63e2f17cee",0,0,0,0,0,0,0,0,0,0,0,-147393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42900,0,-190293
"96251603-d3e9-408c-8efb-5a3adef58f04",0,0,0,0,0,0,0,0,0,0,0,-29190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29190
"96855d3c-a63a-4a6e-ba1d-96bedf14019e",0,0,0,0,0,0,0,0,0,0,0,-767890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-305639,0,-1073529
"96936f64-1236-45ab-b8ef-5ee5b2dbe4a6",0,0,0,0,0,0,0,0,0,0,0,-1907500,0,0,0,0,0,0,1991866,0,0,0,0,0,0,0,0,0,0,0,84366
"96bae127-0011-4122-a48a-9b2d7bf53c50",0,0,0,0,0,0,0,0,0,0,0,-1473465,0,0,0,0,0,0,657000,0,0,0,0,0,0,0,0,0,0,0,-816465
"96ca60a7-9192-4c71-9c5e-8cc1102927fc",0,0,0,0,0,0,0,0,0,0,0,-73000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73000
"97-ИП Ник и Ко (Кейтеринг)",10828825,0,0,0,0,0,0,0,0,257216,0,0,0,0,0,0,0,1726872,0,0,0,0,0,0,0,0,0,0,0,0,12812913
"97121bdd-b842-474a-a272-35931aeb1729",0,0,0,0,0,0,0,0,0,0,0,-3558567,0,0,0,0,0,0,625000,0,0,0,0,0,0,0,0,0,0,0,-2933567
"975fac83-1785-475c-a623-455ed4a602fe",0,0,0,0,0,0,0,0,0,0,0,-263113,0,0,0,0,0,0,266000,0,0,0,0,0,0,0,0,0,0,0,2887
"97aeffe0-ff3d-4f57-a1e1-a2c7fe3a0cd4",0,0,0,0,0,0,0,0,0,0,0,-240853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-240853
"97f7ba99-b575-4671-b075-a93fb1ccdcc7",0,0,0,0,0,0,0,0,0,0,0,-62000,0,0,0,0,0,0,0,0,0,0,0,0,-138000,0,0,0,0,0,-200000
"98-O-live: Склад O-live",14929709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14929709
"980ab242-0047-460f-985c-8d5d3e20a399",0,0,0,0,0,0,0,0,0,0,0,-110000,0,0,0,0,0,0,0,0,0,0,0,0,-240400,0,0,0,0,0,-350400
"98348e3b-b2f5-46e7-822f-d8f8dc362a99",0,0,0,0,0,0,0,0,0,0,0,-1642995,0,0,0,0,0,0,550316,0,0,0,0,0,0,0,0,0,0,0,-1092679
"9835a059-cd53-4c91-9149-a60fafc8bb24",0,0,0,0,0,0,0,0,0,0,0,-48894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48894
"985ab0dd-3055-4b92-88ca-c4a1e325d049",0,0,0,0,0,0,0,0,0,0,0,-1041000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-449175,0,-1490175
